,P_ID,year,month,AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2
903,62404,2020,7,0.387,85,75,15,29,4,0,2,13,3,3,9,1,19,0,0.344
904,62404,2020,8,0.241,102,87,7,21,1,0,1,13,3,0,13,1,19,0,0.311
905,62404,2020,9,0.316,88,79,15,25,5,1,3,17,2,0,8,0,16,2,0.313
906,72133,2020,5,0.264,77,72,10,19,6,0,0,13,1,0,5,0,12,4,0.264
907,72133,2020,6,0.392,56,51,7,20,4,0,0,9,0,0,3,0,7,1,0.317
908,72133,2020,8,0.208,26,24,0,5,0,0,0,2,0,0,1,0,6,1,0.299
909,72133,2020,9,0.333,46,42,5,14,3,0,2,6,0,0,4,0,4,0,0.307
910,61895,2020,5,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
911,61895,2020,7,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
912,61895,2020,8,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
913,61895,2020,9,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
914,76232,2020,5,0.323,78,65,14,21,6,0,3,17,1,0,8,4,6,1,0.323
915,76232,2020,6,0.281,69,64,9,18,6,0,4,15,0,0,3,0,5,4,0.302
916,76232,2020,7,0.302,74,63,10,19,2,0,3,15,0,0,8,3,11,0,0.302
917,76232,2020,8,0.325,96,80,16,26,4,0,5,21,3,0,9,5,6,4,0.309
918,76232,2020,9,0.395,90,81,15,32,3,1,8,28,1,2,7,1,7,0,0.329
919,62409,2020,5,0.293,53,41,12,12,3,0,1,7,2,1,8,1,4,2,0.293
920,62409,2020,6,0.171,45,41,8,7,1,0,0,1,2,0,4,0,13,0,0.232
921,62409,2020,7,0.167,14,12,0,2,1,0,0,0,1,0,1,0,3,0,0.223
922,62409,2020,8,0.000,4,2,0,0,0,0,0,0,0,0,2,0,2,0,0.219
923,68043,2020,8,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
924,68043,2020,9,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
925,63435,2020,5,0.250,4,4,0,1,0,0,0,0,1,0,0,0,1,0,0.250
926,63435,2020,9,0.000,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0.125
927,62925,2020,5,0.474,68,57,11,27,5,0,5,19,2,0,6,2,7,2,0.474
928,62925,2020,6,0.302,93,86,14,26,8,0,4,17,2,0,2,3,13,1,0.371
929,62925,2020,7,0.308,81,78,12,24,3,0,1,12,1,0,3,0,6,2,0.348
930,62925,2020,8,0.282,42,39,5,11,2,0,2,6,0,1,1,0,3,0,0.338
931,62925,2020,9,0.250,64,60,8,15,2,0,0,5,3,0,3,1,6,2,0.322
932,62415,2020,5,0.182,55,55,7,10,3,0,1,2,2,0,0,0,13,1,0.182
933,62415,2020,6,0.352,77,71,15,25,3,0,3,12,4,0,5,0,10,0,0.278
934,62415,2020,7,0.329,95,85,13,28,3,2,1,10,5,6,7,1,13,3,0.299
935,62415,2020,8,0.351,100,94,15,33,4,1,2,11,6,2,5,0,13,1,0.315
936,62415,2020,9,0.250,85,68,15,17,3,2,1,6,5,1,12,2,9,0,0.303
937,78288,2020,5,0.210,68,62,5,13,5,0,0,4,0,0,4,1,13,1,0.210
938,78288,2020,6,0.321,65,56,8,18,1,0,2,6,0,0,6,3,3,2,0.263
939,78288,2020,7,0.259,66,58,2,15,6,0,0,5,0,0,7,1,12,3,0.261
940,78288,2020,8,0.278,62,54,11,15,2,0,1,5,0,0,2,5,7,1,0.265
941,78288,2020,9,0.350,48,40,10,14,1,0,0,5,0,0,2,4,5,0,0.278
942,67025,2020,5,0.409,103,93,21,38,8,0,6,20,0,0,8,1,23,1,0.409
943,67025,2020,6,0.347,109,101,20,35,7,0,11,25,0,0,8,0,22,1,0.376
944,67025,2020,7,0.412,97,85,22,35,10,0,8,20,0,0,11,1,24,3,0.387
945,67025,2020,8,0.206,106,97,14,20,3,1,7,23,0,1,6,1,27,3,0.340
946,67025,2020,9,0.378,91,74,15,28,4,0,5,19,0,0,14,1,16,3,0.347
947,68050,2020,5,0.333,65,57,13,19,6,1,5,14,0,0,7,0,10,0,0.333
948,68050,2020,6,0.319,80,69,15,22,1,0,5,13,2,0,10,0,15,1,0.325
949,68050,2020,7,0.253,95,83,14,21,5,0,2,12,0,1,10,1,19,4,0.297
950,68050,2020,8,0.352,103,91,14,32,8,0,4,14,1,1,11,1,15,0,0.313
951,68050,2020,9,0.329,91,79,16,26,4,0,2,15,1,0,10,2,13,0,0.317
952,62931,2020,5,0.303,85,76,12,23,3,0,3,13,0,1,9,0,19,0,0.303
953,62931,2020,6,0.250,62,56,10,14,4,0,3,8,0,1,5,0,15,2,0.280
954,62931,2020,7,0.282,78,71,13,20,4,1,5,17,0,0,6,1,10,3,0.281
955,62931,2020,8,0.250,81,72,11,18,3,1,4,19,0,0,9,0,16,2,0.273
956,62931,2020,9,0.239,85,71,11,17,4,0,1,6,0,2,10,2,22,0,0.266
957,76753,2020,5,0.205,83,78,7,16,5,0,2,7,0,0,2,1,19,6,0.205
958,76753,2020,6,0.258,32,31,3,8,1,0,1,2,0,0,1,0,7,1,0.220
959,76753,2020,7,0.235,17,17,0,4,1,0,0,2,0,0,0,0,5,1,0.222
960,76753,2020,8,0.226,35,31,5,7,1,0,2,7,0,0,3,0,4,5,0.223
961,76753,2020,9,0.268,43,41,5,11,1,0,2,12,0,0,1,1,11,1,0.232
962,64469,2020,6,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.000
963,64469,2020,7,0.222,30,27,4,6,4,0,0,5,0,0,2,1,4,2,0.207
964,64469,2020,9,0.667,3,3,0,2,0,0,0,1,0,0,0,0,0,0,0.250
965,62934,2020,5,0.125,22,16,5,2,0,0,0,0,1,0,3,1,6,0,0.125
966,62934,2020,6,0.258,35,31,8,8,1,0,1,4,0,1,3,0,6,0,0.213
967,62934,2020,7,0.294,35,34,4,10,1,0,2,6,5,2,0,1,5,0,0.247
968,62934,2020,8,0.235,20,17,1,4,2,0,0,1,1,1,2,1,4,0,0.245
969,62934,2020,9,0.235,43,34,6,8,0,0,2,3,2,1,6,0,7,0,0.242
970,64468,2020,5,0.296,30,27,6,8,2,0,1,5,0,1,3,0,4,1,0.296
971,64468,2020,6,0.071,14,14,3,1,1,0,0,0,0,0,0,0,7,0,0.220
972,64468,2020,7,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220
973,64468,2020,8,0.234,69,64,6,15,2,0,1,5,1,1,3,0,13,1,0.229
974,64468,2020,9,0.156,34,32,5,5,2,0,0,3,1,0,1,0,7,1,0.212
975,64984,2020,5,0.250,33,32,4,8,0,0,0,2,1,1,1,0,12,0,0.250
976,64984,2020,6,0.161,33,31,4,5,0,1,0,1,0,1,2,0,5,0,0.206
977,64984,2020,7,0.250,22,20,2,5,1,0,1,3,1,0,1,0,5,0,0.217
978,64984,2020,9,0.305,61,59,8,18,1,0,0,7,0,1,1,1,6,1,0.254
979,76249,2020,5,0.253,101,91,13,23,6,0,2,6,3,1,7,3,17,4,0.253
980,76249,2020,6,0.217,66,60,6,13,1,0,0,2,3,2,3,0,10,0,0.238
981,76249,2020,7,0.224,73,67,10,15,5,0,0,5,3,2,4,0,13,4,0.234
982,76249,2020,8,0.216,57,51,6,11,0,0,0,6,0,1,3,2,13,0,0.230
983,76249,2020,9,0.259,32,27,6,7,0,0,0,4,1,0,4,0,5,2,0.233
984,63450,2020,5,0.229,54,48,5,11,2,0,1,2,0,0,3,0,14,1,0.229
985,63450,2020,6,0.067,35,30,3,2,1,0,0,0,0,1,4,1,10,2,0.167
986,63450,2020,7,0.118,20,17,3,2,0,0,0,0,0,0,3,0,6,0,0.158
987,63450,2020,8,0.000,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0.153
988,63450,2020,9,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.149
989,63963,2020,5,0.345,62,55,12,19,4,0,2,13,1,0,5,1,13,1,0.345
990,63963,2020,6,0.308,87,65,16,20,2,0,6,14,0,0,16,3,13,3,0.325
991,63963,2020,7,0.190,72,58,9,11,2,0,1,4,0,0,12,1,12,1,0.281
992,63963,2020,8,0.205,55,44,6,9,2,0,1,4,0,0,7,2,10,0,0.266
993,63963,2020,9,0.314,57,51,13,16,3,0,1,9,1,0,3,2,8,1,0.275
994,61404,2020,5,0.222,75,63,4,14,2,0,0,10,2,3,11,1,4,1,0.222
995,61404,2020,6,0.211,41,38,2,8,2,0,0,4,0,0,1,1,6,1,0.218
996,61404,2020,7,0.167,8,6,0,1,0,0,0,0,0,1,1,1,1,1,0.215
997,61404,2020,8,0.323,65,62,8,20,3,0,2,7,2,1,2,0,10,1,0.254
998,61404,2020,9,0.250,61,56,7,14,1,0,1,10,2,0,4,0,6,3,0.253
999,78813,2020,5,0.273,11,11,1,3,1,0,1,2,0,0,0,0,1,0,0.273
1000,78813,2020,6,0.286,23,21,0,6,1,0,0,1,0,0,2,0,5,1,0.281
1001,78813,2020,7,0.282,39,39,1,11,5,0,0,1,0,0,0,0,4,1,0.282
1002,78813,2020,8,0.326,48,46,6,15,3,1,1,4,0,0,2,0,8,1,0.299
1003,78813,2020,9,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.297
1004,74206,2020,5,0.365,84,74,13,27,4,1,0,7,1,1,7,1,7,3,0.365
1005,74206,2020,6,0.273,79,66,9,18,2,0,1,9,2,1,10,0,10,3,0.321
1006,74206,2020,7,0.237,44,38,3,9,2,0,0,5,0,0,5,0,3,2,0.303
1007,74206,2020,8,0.288,92,80,9,23,3,0,1,6,0,0,11,1,10,4,0.298
1008,74206,2020,9,0.288,65,59,10,17,0,0,0,2,2,0,6,0,12,0,0.297
1009,65503,2020,7,0.150,20,20,2,3,0,0,1,4,0,0,0,0,5,0,0.150
1010,63448,2020,6,0.000,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0.000
1011,63448,2020,8,0.000,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0.000
1012,63448,2020,9,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
1013,50657,2020,8,0.000,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0.000
1014,65506,2020,6,0.333,25,21,2,7,0,0,0,5,2,1,2,2,7,0,0.333
1015,65506,2020,7,0.118,19,17,4,2,0,0,0,0,1,0,2,0,5,1,0.237
1016,65506,2020,8,0.278,22,18,4,5,1,0,0,0,3,0,3,0,8,0,0.250
1017,65506,2020,9,0.333,39,33,8,11,0,0,1,4,4,0,5,1,8,0,0.281
1018,62947,2020,5,0.308,105,91,21,28,4,0,7,18,0,0,11,3,27,2,0.308
1019,62947,2020,6,0.289,106,97,16,28,10,0,6,25,0,0,8,1,35,1,0.298
1020,62947,2020,7,0.329,82,73,16,24,5,1,5,12,0,0,7,1,20,1,0.307
1021,62947,2020,8,0.371,109,97,27,36,7,1,9,29,0,0,10,2,22,2,0.324
1022,62947,2020,9,0.302,47,43,10,13,2,0,2,9,2,1,4,0,13,0,0.322
1023,78819,2020,7,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
1024,67045,2020,7,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
1025,50150,2020,5,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
1026,50150,2020,6,0.308,13,13,2,4,1,0,0,1,2,0,0,0,2,1,0.308
1027,50150,2020,7,0.375,8,8,2,3,1,0,0,1,1,0,0,0,2,0,0.333
1028,50150,2020,8,0.375,9,8,2,3,0,0,0,0,1,0,1,0,2,1,0.345
1029,50150,2020,9,-,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0.345
1030,74215,2020,5,0.100,20,20,0,2,1,0,0,1,0,0,0,0,5,3,0.100
1031,74215,2020,6,0.118,17,17,0,2,0,0,0,2,0,0,0,0,2,0,0.108
1032,74215,2020,7,0.313,35,32,4,10,1,0,3,9,0,0,2,0,3,0,0.203
1033,74215,2020,8,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.192
1034,79847,2020,8,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
1035,79847,2020,9,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
1036,74729,2020,5,0.000,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0.000
1037,74729,2020,6,0.286,39,35,5,10,0,0,3,9,0,0,2,1,11,3,0.270
1038,74729,2020,7,0.231,87,78,10,18,4,0,3,9,0,0,8,0,20,3,0.243
1039,74729,2020,8,0.222,52,45,3,10,1,0,1,4,0,0,4,2,12,2,0.238
1040,74729,2020,9,0.267,34,30,3,8,0,0,1,5,0,0,2,2,10,1,0.242
1041,65514,2020,9,0.250,7,4,0,1,0,0,0,0,0,0,3,0,1,0,0.250
1042,76267,2020,5,0.250,86,76,10,19,5,0,5,14,0,0,6,2,9,3,0.250
1043,76267,2020,6,0.313,109,99,16,31,8,0,3,19,0,0,10,0,13,1,0.286
1044,76267,2020,7,0.321,92,84,14,27,3,1,2,16,1,1,6,2,15,2,0.297
1045,76267,2020,8,0.314,98,86,6,27,5,1,1,11,1,1,9,0,8,1,0.301
1046,76267,2020,9,0.309,76,68,4,21,3,0,1,6,0,0,5,1,8,0,0.303
1047,69100,2020,5,0.143,8,7,1,1,0,0,0,1,0,0,1,0,2,0,0.143
1048,69100,2020,6,0.208,25,24,4,5,0,0,1,4,0,0,0,0,4,1,0.194
1049,69100,2020,7,0.111,23,18,4,2,0,0,0,0,0,0,3,1,4,0,0.163
1050,69100,2020,8,0.333,14,12,5,4,0,1,0,1,0,0,2,0,3,1,0.197
1051,69100,2020,9,0.167,12,12,2,2,0,0,0,1,0,0,0,0,2,0,0.192
1052,69104,2020,9,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
1053,65522,2020,8,0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.000
1054,65522,2020,9,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000
1055,64499,2020,5,0.250,4,4,1,1,0,0,0,1,0,0,0,0,0,1,0.250
1056,64499,2020,7,0.000,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0.143
1057,64499,2020,8,0.000,4,3,0,0,0,0,0,1,0,0,0,0,2,0,0.100
1058,64499,2020,9,0.250,6,4,2,1,0,0,0,1,0,0,2,0,1,0,0.143
1059,50165,2020,5,0.375,91,80,16,30,5,0,10,21,0,0,10,1,18,0,0.375
1060,50165,2020,6,0.284,87,74,5,21,3,0,3,12,0,0,10,0,24,0,0.331
1061,50165,2020,7,0.270,101,89,16,24,4,0,6,13,0,0,9,2,27,3,0.309
1062,50165,2020,8,0.270,100,89,20,24,1,1,10,18,1,0,11,0,31,2,0.298
1063,50165,2020,9,0.240,87,75,15,18,4,1,8,21,1,0,12,0,30,1,0.287
1064,67063,2020,9,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000
1065,64504,2020,6,0.351,43,37,6,13,2,0,0,6,1,0,5,1,9,1,0.351
1066,64504,2020,7,0.111,13,9,1,1,0,0,0,0,0,1,3,1,4,0,0.304
1067,64504,2020,8,0.231,13,13,1,3,1,0,0,3,0,0,0,0,3,0,0.288
1068,64504,2020,9,0.286,19,14,2,4,1,0,0,2,1,0,5,0,4,0,0.288
1069,73209,2020,5,0.200,43,40,5,8,1,0,1,4,0,0,1,0,6,1,0.200
1070,73209,2020,6,0.333,36,33,3,11,1,0,3,4,0,0,2,0,5,1,0.260
1071,73209,2020,7,0.268,87,82,9,22,1,0,2,12,0,0,2,1,21,3,0.265
1072,73209,2020,8,0.327,56,49,4,16,2,0,0,6,0,0,7,0,12,1,0.279
